,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
59,1.796465715781032e-05,0.7921144114232358,0.5775887370109558,0.6769327521324158,0.7803795337677002,0.6783003409703573,0.7927158117294312,0.7460007667541504,0.7371704578399658,0.8411387205123901,0.7747699817021688
60,1.7273496635846697e-05,0.7903676159955836,0.5808004140853882,0.6850711703300476,0.7903876304626465,0.6854197382926941,0.79100178082784,0.7600297331809998,0.7586941719055176,0.856749951839447,0.7918246189753214
61,1.6585718855544743e-05,0.7908909495597993,0.5727241635322571,0.6869949698448181,0.7913484573364258,0.6836891969045004,0.7911023484336004,0.754258394241333,0.7498135566711426,0.8572553992271423,0.7871091167132059
62,1.5902161768185708e-05,0.790613188235848,0.5791749358177185,0.6803892850875854,0.7832663655281067,0.6809435288111368,0.7898784743414984,0.7702474594116211,0.7510245442390442,0.856711208820343,0.7926610708236694
63,1.5223658182786632e-05,0.7901708494733884,0.5912391543388367,0.6930518746376038,0.7982954978942871,0.6941955089569092,0.7895554674996275,0.7709405422210693,0.752251386642456,0.8493033647537231,0.7908317645390829
64,1.4551034751450873e-05,0.7907189254039597,0.5902989506721497,0.687241792678833,0.7884896993637085,0.6886768142382304,0.7903018249405757,0.7461338043212891,0.7524402141571045,0.8462225198745728,0.7815988461176554
65,1.3885110962219805e-05,0.7891707650305312,0.5901064276695251,0.6981292963027954,0.7994303703308105,0.6958886981010437,0.7896101196606953,0.7213420867919922,0.7573482990264893,0.85293048620224,0.7772069573402405
66,1.3226698140652914e-05,0.7889314978211015,0.5859877467155457,0.7017520666122437,0.803490400314331,0.6970767378807068,0.793343500296275,0.7326011061668396,0.7463222146034241,0.8316922187805176,0.7702051798502604
67,1.2576598461352557e-05,0.7896690839602618,0.5892757773399353,0.6862497329711914,0.7846205234527588,0.6867153445879618,0.7880442685551113,0.7794566750526428,0.7623138427734375,0.8626064658164978,0.801458994547526
68,1.1935603970637792e-05,0.7877746110345111,0.6060603857040405,0.7097181677818298,0.8101564645767212,0.7086450060208639,0.7882818155818516,0.7516522407531738,0.7724217772483826,0.8694818019866943,0.7978519399960836
69,1.1304495621557906e-05,0.7882256428768605,0.5888423323631287,0.6962927579879761,0.7954506874084473,0.6935285925865173,0.787484261724684,0.776727557182312,0.7685014605522156,0.8632388710975647,0.8028226296106974
70,1.0684042322421487e-05,0.7874831332836618,0.6103565692901611,0.7074242234230042,0.8067141175270081,0.7081649700800577,0.7869905432065327,0.7630497217178345,0.7834838032722473,0.8836883902549744,0.810073971748352
71,1.0075000000000008e-05,0.78710136866128,0.6043392419815063,0.7138346433639526,0.8088853359222412,0.7090197404225668,0.7885713153415256,0.7676438689231873,0.7742083668708801,0.8716363310813904,0.804496188958486
72,9.478110678547568e-06,0.7869452512190667,0.6046352982521057,0.716214120388031,0.8110189437866211,0.7106227874755859,0.7860393153296578,0.7815161943435669,0.7856614589691162,0.8832506537437439,0.8168094356854757
73,8.894101575758607e-06,0.7859142385883091,0.6172999143600464,0.7199140191078186,0.8167267441749573,0.7179802258809408,0.7871578454971313,0.7654094099998474,0.7726724147796631,0.8692972660064697,0.80245969692866
74,8.323684216765166e-06,0.786424183551176,0.6125428080558777,0.7261494398117065,0.8185171484947205,0.7190697987874349,0.7873265941937765,0.7487800717353821,0.7825812101364136,0.8795245289802551,0.8036286036173502
75,7.767553567253121e-06,0.786153088013331,0.6097781658172607,0.725212037563324,0.8208414912223816,0.7186105648676554,0.7855003237724306,0.7877317667007446,0.7886472940444946,0.8850138187408447,0.820464293162028
76,7.226387186753542e-06,0.7854442495254819,0.6293596625328064,0.7259390354156494,0.8234832882881165,0.7262606620788574,0.7855833358234827,0.7801563143730164,0.7836622595787048,0.8779024481773376,0.8139070073763529
77,6.700844403140781e-06,0.7852064396864105,0.636013925075531,0.7279685735702515,0.8250628113746643,0.7296817700068156,0.7854417800903319,0.7791551947593689,0.7880562543869019,0.875775158405304,0.8143288691838583
78,6.191565509343011e-06,0.7849171255473736,0.6283800601959229,0.735629141330719,0.8271778225898743,0.7303956747055054,0.7852750817934671,0.7818415760993958,0.7870575189590454,0.8791053891181946,0.8160014947255453
79,5.699170983243911e-06,0.7845390492383345,0.629154622554779,0.7309582233428955,0.8221240043640137,0.7274122834205627,0.7844364537133112,0.7907072305679321,0.7960200905799866,0.8896200060844421,0.8254491090774536
80,5.224260731725991e-06,0.7855926555247952,0.6167516112327576,0.7250083088874817,0.8191536068916321,0.7203045090039571,0.7846217367384166,0.7929981350898743,0.7942134141921997,0.8846667408943176,0.8239594300587972
81,4.767413359776392e-06,0.784716573394375,0.6329251527786255,0.7383794188499451,0.8245887160301208,0.7319644292195638,0.7837650087144641,0.8005515336990356,0.8000985980033875,0.8939729928970337,0.8315410415331522
82,4.329185465545899e-06,0.7844838498183238,0.6289100050926208,0.7368026375770569,0.8280680775642395,0.7312602400779724,0.7859829929139879,0.7783697247505188,0.7904992699623108,0.8763935565948486,0.8150875171025594
83,3.910110962219802e-06,0.7842189831498226,0.6324402093887329,0.733340322971344,0.8253389596939087,0.7303731640179952,0.7838485081990559,0.8038228154182434,0.7987684607505798,0.8912664651870728,0.8312859137852987
84,3.5107004275269215e-06,0.7848783762734616,0.6362044811248779,0.732767641544342,0.8223379850387573,0.7304367025693258,0.7846289608213637,0.7944393157958984,0.7902898192405701,0.8808212876319885,0.8218501408894857
85,3.131440481679304e-06,0.7844281656506616,0.6324301958084106,0.7305935025215149,0.8216428160667419,0.7282221714655558,0.7837848888503182,0.7983386516571045,0.794919490814209,0.8865078091621399,0.8265886505444845
86,2.772793194500449e-06,0.7838035889981706,0.6383880972862244,0.7340988516807556,0.8266310095787048,0.7330393195152283,0.784323024749756,0.7854812741279602,0.7929343581199646,0.8796144723892212,0.819343368212382
87,2.435195522464412e-06,0.7836812861539703,0.6361606121063232,0.7437584400177002,0.8329312801361084,0.737616777420044,0.7839617874887257,0.8015933036804199,0.7940688133239746,0.8832880258560181,0.8263167142868042
88,2.1190587763316186e-06,0.7833917619269574,0.6442151069641113,0.7460611462593079,0.8303254246711731,0.7402005592981974,0.7837445656458537,0.79595547914505,0.7953235507011414,0.8841313719749451,0.8251368006070455
89,1.8247681200301157e-06,0.7833602697025112,0.6458615064620972,0.7353607416152954,0.8237047791481018,0.7349756757418314,0.7835888452000088,0.7998908162117004,0.7963092923164368,0.8864064812660217,0.8275355299313863
90,1.552682101392594e-06,0.783341689610187,0.6538276076316833,0.7372948527336121,0.8248496055603027,0.7386573553085327,0.7839272207683987,0.7988856434822083,0.7917842864990234,0.8818705677986145,0.8241801659266154
91,1.30313221532113e-06,0.7838851730396719,0.6378426551818848,0.7390310764312744,0.8296108245849609,0.73549485206604,0.7836134619183012,0.8006311058998108,0.7959159016609192,0.8845425844192505,0.8270298639933268
92,1.0764224999116878e-06,0.7828127026189992,0.6360886096954346,0.7439978122711182,0.8322776556015015,0.7374546925226847,0.7836064179738362,0.8017566204071045,0.7979297637939453,0.8857250809669495,0.8284704883893331
93,8.728291660305431e-07,0.7832751688030041,0.6384276747703552,0.7391251921653748,0.8320416808128357,0.7365315159161886,0.7834760162565443,0.8044630289077759,0.7975228428840637,0.8868537545204163,0.829613208770752
94,6.926002607938708e-07,0.7828065620528334,0.6454989314079285,0.7453408241271973,0.8345925211906433,0.7418107589085897,0.7831427666876053,0.8095564246177673,0.7998442053794861,0.8912544846534729,0.8335517048835754
95,5.359553653605769e-07,0.7833404204359765,0.6486849784851074,0.7438821196556091,0.8344801664352417,0.7423490881919861,0.7832958221435545,0.806880533695221,0.7983279228210449,0.8883397579193115,0.8311827381451925
96,4.030853274064502e-07,0.7830344502940584,0.6397413611412048,0.743077278137207,0.8343372941017151,0.7390519777933756,0.7833054886923895,0.8069214820861816,0.7980489134788513,0.8879802823066711,0.830983559290568
97,2.941520286056737e-07,0.7833279314232464,0.6385347247123718,0.7423498630523682,0.8301426768302917,0.7370090881983439,0.7832075397173565,0.8070811629295349,0.7994987368583679,0.8903717398643494,0.8323172132174174
98,2.0928818740294795e-07,0.7832856215076681,0.6414377093315125,0.7419173121452332,0.825007438659668,0.7361208200454712,0.7832199600007799,0.8059694766998291,0.7994586229324341,0.890779972076416,0.8320693572362264
99,1.485971973165073e-07,0.7831853937219687,0.6429778337478638,0.7420762777328491,0.8318831324577332,0.7389790813128153,0.7831905100080702,0.8067147731781006,0.7995362877845764,0.8911864757537842,0.8324791789054871
